pert,gene,label,direction,split
ACTR10,COA3,0,-1,train
ACTR10,COPB2,0,-1,train
ACTR10,CYLD,0,-1,train
ACTR10,DHX38,0,-1,train
ACTR10,DNAJC5,0,-1,train
ACTR10,EPB41L1,0,-1,train
ACTR10,FAM104B,0,-1,train
ACTR10,FBLIM1,0,-1,train
ACTR10,FLCN,0,-1,train
ACTR10,FTH1,0,-1,train
ACTR10,GATC,0,-1,train
ACTR10,GBA2,0,-1,train
ACTR10,GNB2,0,-1,train
ACTR10,GRPEL2,0,-1,train
ACTR10,GRTP1,0,-1,train
ACTR10,H1FX,0,-1,train
ACTR10,HACD1,0,-1,train
ACTR10,HDAC7,0,-1,train
ACTR10,HMGA1,1,0,train
ACTR10,HNRNPUL2,0,-1,train
ACTR10,HSPA12A,0,-1,train
ACTR10,IER5,0,-1,train
ACTR10,IGHMBP2,0,-1,train
ACTR10,IMMT,0,-1,train
ACTR10,INSR,0,-1,train
ACTR10,INTS13,0,-1,train
ACTR10,ISG20L2,0,-1,train
ACTR10,KLHL9,0,-1,train
ACTR10,LDHA,1,0,train
ACTR10,MCM3,0,-1,train
ACTR10,MED7,0,-1,train
ACTR10,MFAP1,0,-1,train
ACTR10,MREG,0,-1,train
ACTR10,MRPL19,0,-1,train
ACTR10,MRPL52,0,-1,train
ACTR10,NDUFS6,0,-1,train
ACTR10,NECTIN2,0,-1,train
ACTR10,NEPRO,0,-1,train
ACTR10,NOC2L,0,-1,train
ACTR10,NONO,0,-1,train
ACTR10,NUDT3,0,-1,train
ACTR10,PARVA,0,-1,train
ACTR10,PHLDA3,0,-1,train
ACTR10,POGLUT3,0,-1,train
ACTR10,PPIL2,0,-1,train
ACTR10,PSD4,0,-1,train
ACTR10,PTBP1,1,0,train
ACTR10,PYROXD1,0,-1,train
ACTR10,RNASEH2A,0,-1,train
ACTR10,RPS14,0,-1,train
ACTR10,RPS3,1,0,train
ACTR10,RPS6KC1,0,-1,train
ACTR10,RPSA,1,0,train
ACTR10,RRAD,0,-1,train
ACTR10,RSRC1,0,-1,train
ACTR10,RWDD4,0,-1,train
ACTR10,SARDH,0,-1,train
ACTR10,SEPTIN1,0,-1,train
ACTR10,SH2B1,0,-1,train
ACTR10,SLBP,0,-1,train
ACTR10,SLC17A5,0,-1,train
ACTR10,SLC35C2,0,-1,train
ACTR10,SLK,0,-1,train
ACTR10,SMIM3,0,-1,train
ACTR10,STEAP1,0,-1,train
ACTR10,STOML2,0,-1,train
ACTR10,TBL3,0,-1,train
ACTR10,TIMM17B,0,-1,train
ACTR10,TMED6,0,-1,train
ACTR10,TMEM191B,0,-1,train
ACTR10,TMEM199,0,-1,train
ACTR10,TOE1,0,-1,train
ACTR10,TTC31,0,-1,train
ACTR10,UBD,0,-1,train
ACTR10,UBXN6,0,-1,train
ACTR10,VPS4B,0,-1,train
ACTR10,YIF1B,0,-1,train
ACTR10,ZFP64,0,-1,train
ACTR10,ZNF362,0,-1,train
ACTR10,ZWILCH,0,-1,train
ACTR5,ABHD14A,0,-1,train
ACTR5,ANKRD16,0,-1,train
ACTR5,AP2A2,0,-1,train
ACTR5,AP5Z1,0,-1,train
ACTR5,APOC1,0,-1,train
ACTR5,ATG5,0,-1,train
ACTR5,ATP6AP1,0,-1,train
ACTR5,C17orf49,0,-1,train
ACTR5,C1D,0,-1,train
ACTR5,CAMKK2,0,-1,train
ACTR5,CAPZA2,0,-1,train
ACTR5,CAPZB,0,-1,train
ACTR5,CCDC34,0,-1,train
ACTR5,CDC25C,0,-1,train
ACTR5,CDCA2,0,-1,train
ACTR5,CLOCK,0,-1,train
ACTR5,CORO1A,0,-1,train
ACTR5,CWC25,0,-1,train
ACTR5,DCAF7,0,-1,train
ACTR5,DSE,0,-1,train
ACTR5,EDA,0,-1,train
ACTR5,EPN3,0,-1,train
ACTR5,FAM168A,0,-1,train
ACTR5,FDPS,0,-1,train
ACTR5,GNAI2,0,-1,train
ACTR5,GNB2,0,-1,train
ACTR5,GTF2A2,0,-1,train
ACTR5,GTF2IRD2,0,-1,train
ACTR5,HMGN4,0,-1,train
ACTR5,HNF4A,0,-1,train
ACTR5,HSPA8,0,-1,train
ACTR5,IL10RB,0,-1,train
ACTR5,INTS7,0,-1,train
ACTR5,INVS,0,-1,train
ACTR5,JARID2,0,-1,train
ACTR5,JRKL,0,-1,train
ACTR5,KDF1,0,-1,train
ACTR5,LCK,0,-1,train
ACTR5,MAPKAPK2,0,-1,train
ACTR5,MED11,0,-1,train
ACTR5,MED15,0,-1,train
ACTR5,MED23,0,-1,train
ACTR5,MMS19,0,-1,train
ACTR5,MRPL47,0,-1,train
ACTR5,MRPL49,0,-1,train
ACTR5,NAB1,0,-1,train
ACTR5,NFATC3,0,-1,train
ACTR5,NFIX,0,-1,train
ACTR5,NSUN2,0,-1,train
ACTR5,NXF1,0,-1,train
ACTR5,ORC2,0,-1,train
ACTR5,OSGIN2,0,-1,train
ACTR5,PCNT,0,-1,train
ACTR5,PET100,0,-1,train
ACTR5,POC5,0,-1,train
ACTR5,PPT2,0,-1,train
ACTR5,RAB32,0,-1,train
ACTR5,RAB3GAP2,0,-1,train
ACTR5,RECQL,0,-1,train
ACTR5,REEP6,0,-1,train
ACTR5,RFX7,0,-1,train
ACTR5,RHOBTB2,0,-1,train
ACTR5,RPL11,1,0,train
ACTR5,RPL13,1,0,train
ACTR5,RPL26,1,0,train
ACTR5,RPL27,1,0,train
ACTR5,RPL34,1,0,train
ACTR5,RPL37A,1,0,train
ACTR5,RPL5,1,0,train
ACTR5,RPL6,1,0,train
ACTR5,RPL7A,1,0,train
ACTR5,RPL9,1,0,train
ACTR5,RPS10,1,0,train
ACTR5,RPS14,1,0,train
ACTR5,RPS18,1,0,train
ACTR5,RPS24,1,0,train
ACTR5,RPS3,1,0,train
ACTR5,RRM2B,0,-1,train
ACTR5,SBDS,0,-1,train
ACTR5,SLC2A4RG,0,-1,train
ACTR5,SLC38A5,0,-1,train
ACTR5,SLC39A6,0,-1,train
ACTR5,SLC7A2,0,-1,train
ACTR5,TARDBP,0,-1,train
ACTR5,TIPIN,0,-1,train
ACTR5,TLE4,0,-1,train
ACTR5,TTC28,0,-1,train
ACTR5,UBAP1,0,-1,train
ACTR5,VPS36,0,-1,train
ACTR5,VPS39,0,-1,train
ACTR5,VWA8,0,-1,train
ACTR5,WAPL,0,-1,train
ACTR5,ZNF232,0,-1,train
ACTR5,ZNF761,0,-1,train
ACTR6,ACAP3,0,-1,train
ACTR6,AGTRAP,1,0,train
ACTR6,AHR,0,-1,train
ACTR6,ALKBH5,0,-1,train
ACTR6,ARFGAP2,0,-1,train
ACTR6,BRCC3,0,-1,train
ACTR6,C20orf204,0,-1,train
ACTR6,CDK5RAP1,0,-1,train
ACTR6,CEMIP2,0,-1,train
ACTR6,CLCC1,0,-1,train
ACTR6,CLDN1,0,-1,train
ACTR6,CLDND1,0,-1,train
ACTR6,CNOT8,0,-1,train
ACTR6,COMP,0,-1,train
ACTR6,COMT,0,-1,train
ACTR6,COQ6,0,-1,train
ACTR6,CRLF1,0,-1,train
ACTR6,CRTAP,0,-1,train
ACTR6,CRTC1,0,-1,train
ACTR6,CRYZ,0,-1,train
ACTR6,DDX23,0,-1,train
ACTR6,DDX46,0,-1,train
ACTR6,DELE1,0,-1,train
ACTR6,DNM2,0,-1,train
ACTR6,EDEM3,0,-1,train
ACTR6,EEF1B2,1,1,train
ACTR6,EIF1,1,1,train
ACTR6,EXD2,0,-1,train
ACTR6,FIS1,0,-1,train
ACTR6,FOXA2,0,-1,train
ACTR6,GMCL1,0,-1,train
ACTR6,HARS2,0,-1,train
ACTR6,HIP1R,0,-1,train
ACTR6,HOOK2,0,-1,train
ACTR6,HSCB,0,-1,train
ACTR6,HSDL2,0,-1,train
ACTR6,ICAM1,0,-1,train
ACTR6,ITFG2,0,-1,train
ACTR6,ITPRIPL2,0,-1,train
ACTR6,KIAA1109,0,-1,train
ACTR6,KLHL14,0,-1,train
ACTR6,LMNA,0,-1,train
ACTR6,MAPK9,0,-1,train
ACTR6,MAPKAPK2,0,-1,train
ACTR6,METTL15,0,-1,train
ACTR6,MYADM,0,-1,train
ACTR6,NARS2,0,-1,train
ACTR6,NDUFS7,0,-1,train
ACTR6,NEMP1,0,-1,train
ACTR6,NPM1,0,-1,train
ACTR6,NSD2,0,-1,train
ACTR6,OSTC,0,-1,train
ACTR6,OXLD1,0,-1,train
ACTR6,PIAS4,0,-1,train
ACTR6,PIP4K2B,0,-1,train
ACTR6,PPP1R12B,0,-1,train
ACTR6,PRIM2,0,-1,train
ACTR6,PSMA3,1,1,train
ACTR6,PTGR2,0,-1,train
ACTR6,RANBP3,0,-1,train
ACTR6,RBAK,0,-1,train
ACTR6,RCC2,0,-1,train
ACTR6,RILP,0,-1,train
ACTR6,RPL26,1,1,train
ACTR6,RPL6,1,1,train
ACTR6,RPL7A,1,1,train
ACTR6,RPS18,1,1,train
ACTR6,RPS19,1,1,train
ACTR6,RPS2,1,1,train
ACTR6,RPS24,1,1,train
ACTR6,RUFY1,0,-1,train
ACTR6,SH2D3A,0,-1,train
ACTR6,SHMT1,0,-1,train
ACTR6,SLBP,0,-1,train
ACTR6,SLC16A3,1,0,train
ACTR6,SOX12,0,-1,train
ACTR6,SRC,0,-1,train
ACTR6,STK35,0,-1,train
ACTR6,STRN3,0,-1,train
ACTR6,SUDS3,0,-1,train
ACTR6,TM9SF4,0,-1,train
ACTR6,TPGS2,0,-1,train
ACTR6,TSN,0,-1,train
ACTR6,TWNK,0,-1,train
ACTR6,VPS41,0,-1,train
ACTR6,WASHC2A,0,-1,train
ACTR6,ZNF24,0,-1,train
ACTR6,ZNF292,0,-1,train
ACTR6,ZNF778,0,-1,train
ACTR6,ZNF787,0,-1,train
ACTR8,ABCC11,0,-1,train
ACTR8,ABHD12,0,-1,train
ACTR8,ADAMTSL4,0,-1,train
ACTR8,AIFM3,0,-1,train
ACTR8,ALDH18A1,0,-1,train
ACTR8,ANKRD27,0,-1,train
ACTR8,ASCC3,0,-1,train
ACTR8,ASPH,1,1,train
ACTR8,ATP5MPL,0,-1,train
ACTR8,ATXN7L3,0,-1,train
ACTR8,BMP2K,0,-1,train
ACTR8,BTBD3,0,-1,train
ACTR8,C11orf58,0,-1,train
ACTR8,CCT4,0,-1,train
ACTR8,CEACAM1,0,-1,train
ACTR8,COPZ1,1,0,train
ACTR8,COQ4,0,-1,train
ACTR8,CPSF3,0,-1,train
ACTR8,CRIM1,0,-1,train
ACTR8,DNAJB9,0,-1,train
ACTR8,DNM1L,0,-1,train
ACTR8,DRG2,0,-1,train
ACTR8,DUS2,0,-1,train
ACTR8,DUSP1,0,-1,train
ACTR8,EARS2,0,-1,train
ACTR8,ELOF1,0,-1,train
ACTR8,EPN2,0,-1,train
ACTR8,FAM98A,0,-1,train
ACTR8,HIGD1A,0,-1,train
ACTR8,HILPDA,0,-1,train
ACTR8,HNMT,1,0,train
ACTR8,IRAK4,0,-1,train
ACTR8,KAT7,0,-1,train
ACTR8,KLC2,0,-1,train
ACTR8,MCL1,0,-1,train
ACTR8,MED24,0,-1,train
ACTR8,METTL22,0,-1,train
ACTR8,MICOS10,1,0,train
ACTR8,MRPL50,1,0,train
ACTR8,NACA,1,0,train
ACTR8,NAXE,0,-1,train
ACTR8,NDUFB7,0,-1,train
ACTR8,NDUFC1,1,0,train
ACTR8,NFIL3,0,-1,train
ACTR8,NHEJ1,0,-1,train
ACTR8,NSDHL,0,-1,train
ACTR8,NTN4,0,-1,train
ACTR8,OBI1,0,-1,train
ACTR8,OLA1,0,-1,train
ACTR8,OTULIN,0,-1,train
ACTR8,PANX1,0,-1,train
ACTR8,PCED1A,0,-1,train
ACTR8,PKLR,0,-1,train
ACTR8,PLEKHB1,0,-1,train
ACTR8,PPP1R9A,0,-1,train
ACTR8,PPP2R2D,0,-1,train
ACTR8,PPP2R3C,0,-1,train
ACTR8,PRPF3,0,-1,train
ACTR8,PRPF40A,0,-1,train
ACTR8,RBM39,0,-1,train
ACTR8,RFC3,0,-1,train
ACTR8,RGL2,0,-1,train
ACTR8,RHBG,0,-1,train
ACTR8,ROGDI,0,-1,train
ACTR8,RPL21,1,0,train
ACTR8,RPL22,1,0,train
ACTR8,RPL26,1,0,train
ACTR8,RPL34,1,0,train
ACTR8,RPL7A,1,0,train
ACTR8,RPS18,1,0,train
ACTR8,RPS24,1,0,train
ACTR8,RUNX1,0,-1,train
ACTR8,SDCCAG8,0,-1,train
ACTR8,SDHC,1,0,train
ACTR8,SEM1,0,-1,train
ACTR8,SLC12A4,0,-1,train
ACTR8,SLC44A1,0,-1,train
ACTR8,SLC4A7,0,-1,train
ACTR8,SMARCE1,0,-1,train
ACTR8,SNRNP40,1,0,train
ACTR8,SPATA13,0,-1,train
ACTR8,SPOCK2,0,-1,train
ACTR8,SPRY4,0,-1,train
ACTR8,SYPL1,0,-1,train
ACTR8,TAF3,0,-1,train
ACTR8,TGFA,0,-1,train
ACTR8,TIGAR,0,-1,train
ACTR8,TRNP1,1,1,train
ACTR8,UBA3,0,-1,train
ACTR8,UCHL5,0,-1,train
ACTR8,UQCRH,0,-1,train
ACTR8,VOPP1,0,-1,train
ACTR8,VPS29,1,0,train
ACTR8,VSIG10,0,-1,train
ACTR8,WDSUB1,0,-1,train
ACTR8,XRN1,0,-1,train
ACTR8,ZNF277,0,-1,train
AFG3L2,ACAD10,0,-1,train
AFG3L2,ACIN1,0,-1,train
AFG3L2,AGPAT5,0,-1,train
AFG3L2,AHCTF1,0,-1,train
AFG3L2,ANKRA2,0,-1,train
AFG3L2,ANP32B,0,-1,train
AFG3L2,AP1B1,0,-1,train
AFG3L2,ARHGAP26,0,-1,train
AFG3L2,ARIH2,0,-1,train
AFG3L2,ARL3,0,-1,train
AFG3L2,ASRGL1,0,-1,train
AFG3L2,CD7,0,-1,train
AFG3L2,CEBPB,1,1,train
AFG3L2,CITED4,0,-1,train
AFG3L2,CLDN4,0,-1,train
AFG3L2,CLINT1,0,-1,train
AFG3L2,CLIP1,0,-1,train
AFG3L2,COA3,0,-1,train
AFG3L2,EEF1A1,1,1,train
AFG3L2,EEF1B2,1,1,train
AFG3L2,EIF1,1,1,train
AFG3L2,EMC4,0,-1,train
AFG3L2,FLYWCH2,0,-1,train
AFG3L2,GALK2,0,-1,train
AFG3L2,GINS3,0,-1,train
AFG3L2,GLRX5,0,-1,train
AFG3L2,GNL2,0,-1,train
AFG3L2,GOT1,1,1,train
AFG3L2,KIF5B,0,-1,train
AFG3L2,KLHDC2,0,-1,train
AFG3L2,KLHL24,0,-1,train
AFG3L2,KMT2B,0,-1,train
AFG3L2,LEMD3,0,-1,train
AFG3L2,LETM1,0,-1,train
AFG3L2,LRR1,0,-1,train
AFG3L2,MEX3A,0,-1,train
AFG3L2,MLH1,0,-1,train
AFG3L2,MRPL19,0,-1,train
AFG3L2,MTHFD2,1,1,train
AFG3L2,MVB12A,0,-1,train
AFG3L2,MYC,0,-1,train
AFG3L2,NABP1,0,-1,train
AFG3L2,NAT9,0,-1,train
AFG3L2,NR4A1,0,-1,train
AFG3L2,PEG10,1,0,train
AFG3L2,PEMT,0,-1,train
AFG3L2,PEX26,0,-1,train
AFG3L2,PFDN1,0,-1,train
AFG3L2,PI4KB,0,-1,train
AFG3L2,PLCXD1,0,-1,train
AFG3L2,PPARA,0,-1,train
AFG3L2,PPFIBP1,0,-1,train
AFG3L2,PRDX2,0,-1,train
AFG3L2,PRKY,0,-1,train
AFG3L2,QTRT1,0,-1,train
AFG3L2,RACK1,1,1,train
AFG3L2,RETSAT,0,-1,train
AFG3L2,RNF139,0,-1,train
AFG3L2,RPL12,1,1,train
AFG3L2,RPL26,1,1,train
AFG3L2,RPL36A,0,-1,train
AFG3L2,RPL39,1,1,train
AFG3L2,RPL4,1,1,train
AFG3L2,RPS10,0,-1,train
AFG3L2,RPS18,1,1,train
AFG3L2,RPS4X,1,1,train
AFG3L2,RREB1,0,-1,train
AFG3L2,RTKN2,0,-1,train
AFG3L2,SCRIB,0,-1,train
AFG3L2,SLC41A3,0,-1,train
AFG3L2,SLC50A1,0,-1,train
AFG3L2,SMAD3,0,-1,train
AFG3L2,SMARCD2,0,-1,train
AFG3L2,SMC2,0,-1,train
AFG3L2,STAT1,0,-1,train
AFG3L2,TANC1,0,-1,train
AFG3L2,THEM4,0,-1,train
AFG3L2,TIMM17A,0,-1,train
AFG3L2,TIPARP,0,-1,train
AFG3L2,TLK1,0,-1,train
AFG3L2,TPT1,1,1,train
AFG3L2,TRAF3,0,-1,train
AFG3L2,TRIB3,1,1,train
AFG3L2,TUBB3,0,-1,train
AFG3L2,UBAP2,0,-1,train
AFG3L2,UBE2J2,0,-1,train
AFG3L2,UBTD1,0,-1,train
AFG3L2,VAMP2,0,-1,train
AFG3L2,VIPAS39,0,-1,train
AFG3L2,WASL,0,-1,train
AFG3L2,ZDHHC2,0,-1,train
AFG3L2,ZDHHC24,0,-1,train
AFG3L2,ZFHX3,0,-1,train
AFG3L2,ZNF24,0,-1,train
AFG3L2,ZNHIT1,0,-1,train
AGBL5,A2M,0,-1,train
AGBL5,ACTN1,0,-1,train
AGBL5,ADGRA3,0,-1,train
AGBL5,AGMAT,1,0,train
AGBL5,AKAP9,0,-1,train
AGBL5,ATP6V1F,0,-1,train
AGBL5,B3GALT6,0,-1,train
AGBL5,BOD1,0,-1,train
AGBL5,C11orf58,0,-1,train
AGBL5,C20orf204,1,0,train
AGBL5,C20orf96,0,-1,train
AGBL5,C21orf58,0,-1,train
AGBL5,C6orf226,0,-1,train
AGBL5,CCDC93,0,-1,train
AGBL5,CCZ1,0,-1,train
AGBL5,CD302,0,-1,train
AGBL5,CERS5,0,-1,train
AGBL5,CIAPIN1,0,-1,train
AGBL5,CISD2,1,0,train
AGBL5,CLASP2,0,-1,train
AGBL5,DCBLD1,0,-1,train
AGBL5,DDI2,0,-1,train
AGBL5,DLG5,0,-1,train
AGBL5,DNAJB4,0,-1,train
AGBL5,DNASE2,0,-1,train
AGBL5,E2F7,0,-1,train
AGBL5,EEF1D,0,-1,train
AGBL5,FBXL6,0,-1,train
AGBL5,FBXO25,0,-1,train
AGBL5,FNBP4,0,-1,train
AGBL5,FOXK2,0,-1,train
AGBL5,GDF11,0,-1,train
AGBL5,GEN1,0,-1,train
AGBL5,HPS6,0,-1,train
AGBL5,HSF2,0,-1,train
AGBL5,HSPA12A,0,-1,train
AGBL5,IGBP1,0,-1,train
AGBL5,INTS14,0,-1,train
AGBL5,IQCK,0,-1,train
AGBL5,ISOC2,1,0,train
AGBL5,JMJD6,0,-1,train
AGBL5,KIZ,1,1,train
AGBL5,KRT18,1,1,train
AGBL5,LCN15,1,0,train
AGBL5,LETM1,0,-1,train
AGBL5,LRRC58,0,-1,train
AGBL5,LYN,0,-1,train
AGBL5,MATN3,1,1,train
AGBL5,MED6,0,-1,train
AGBL5,MLLT10,0,-1,train
AGBL5,MOSMO,0,-1,train
AGBL5,MRPL22,0,-1,train
AGBL5,MRPS14,0,-1,train
AGBL5,NAA20,0,-1,train
AGBL5,NFATC2IP,0,-1,train
AGBL5,NUDT3,0,-1,train
AGBL5,NUDT9,0,-1,train
AGBL5,PAQR3,0,-1,train
AGBL5,PHLDB3,0,-1,train
AGBL5,PLRG1,1,0,train
AGBL5,PNN,0,-1,train
AGBL5,PPIH,0,-1,train
AGBL5,PPM1G,0,-1,train
AGBL5,PPP1R11,0,-1,train
AGBL5,PRR13,1,0,train
AGBL5,PSPC1,0,-1,train
AGBL5,RAB15,0,-1,train
AGBL5,RAB20,0,-1,train
AGBL5,RABGGTA,0,-1,train
AGBL5,REEP6,1,0,train
AGBL5,RHOBTB1,1,1,train
AGBL5,RPP21,0,-1,train
AGBL5,RPS18,0,-1,train
AGBL5,RPS6KB2,0,-1,train
AGBL5,SEC11A,0,-1,train
AGBL5,SIL1,0,-1,train
AGBL5,SLC25A43,0,-1,train
AGBL5,SLC47A1,0,-1,train
AGBL5,SMIM3,0,-1,train
AGBL5,SPR,0,-1,train
AGBL5,SPSB2,0,-1,train
AGBL5,ST6GALNAC6,0,-1,train
AGBL5,STARD10,0,-1,train
AGBL5,STMN3,0,-1,train
AGBL5,TBC1D31,0,-1,train
AGBL5,TCEA3,1,0,train
AGBL5,TEAD3,0,-1,train
AGBL5,TERF2IP,0,-1,train
AGBL5,THBS1,0,-1,train
AGBL5,TMEM141,1,0,train
AGBL5,TNFRSF10B,0,-1,train
AGBL5,TRIM8,0,-1,train
AGBL5,TUBB3,1,1,train
AGBL5,UGDH,0,-1,train
AGBL5,UQCC1,0,-1,train
AGBL5,USP3,0,-1,train
AGBL5,VPS13C,0,-1,train
AGBL5,WASF1,0,-1,train
AGBL5,WDHD1,0,-1,train
AGBL5,XPOT,0,-1,train
AGBL5,ZFAND2A,0,-1,train
AGBL5,ZFP36L1,0,-1,train
AGBL5,ZNF92,0,-1,train
AHCTF1,ANKFY1,0,-1,train
AHCTF1,AZIN1,0,-1,train
AHCTF1,CAPN10,0,-1,train
AHCTF1,CBLL1,0,-1,train
AHCTF1,CBY1,0,-1,train
AHCTF1,CCT2,0,-1,train
AHCTF1,CD99,1,0,train
AHCTF1,CHRAC1,0,-1,train
AHCTF1,CIAO3,0,-1,train
AHCTF1,CKB,1,0,train
AHCTF1,CMAS,0,-1,train
AHCTF1,CPPED1,0,-1,train
AHCTF1,CUL5,0,-1,train
AHCTF1,CYP27A1,0,-1,train
AHCTF1,DGKZ,0,-1,train
AHCTF1,DUSP28,0,-1,train
AHCTF1,FAAP100,0,-1,train
AHCTF1,GEMIN4,0,-1,train
AHCTF1,GMEB1,0,-1,train
AHCTF1,GOLGA7,0,-1,train
AHCTF1,HDAC6,0,-1,train
AHCTF1,HPCAL1,0,-1,train
AHCTF1,IFI27L1,0,-1,train
AHCTF1,ILK,0,-1,train
AHCTF1,ITFG1,0,-1,train
AHCTF1,KDELR1,0,-1,train
AHCTF1,LIN9,0,-1,train
AHCTF1,LRWD1,0,-1,train
AHCTF1,MAP2K3,0,-1,train
AHCTF1,MECP2,0,-1,train
AHCTF1,MIR1915HG,0,-1,train
AHCTF1,MT-ND6,1,0,train
AHCTF1,NADSYN1,0,-1,train
AHCTF1,NDFIP1,0,-1,train
AHCTF1,NUDT2,0,-1,train
AHCTF1,ORAI2,0,-1,train
AHCTF1,ORC2,0,-1,train
AHCTF1,PAQR4,0,-1,train
AHCTF1,PBRM1,0,-1,train
AHCTF1,PDAP1,0,-1,train
AHCTF1,PDPR,0,-1,train
AHCTF1,PKP4,0,-1,train
AHCTF1,PLTP,0,-1,train
AHCTF1,POC5,0,-1,train
AHCTF1,POLDIP3,0,-1,train
AHCTF1,POM121,0,-1,train
AHCTF1,PPIL1,0,-1,train
AHCTF1,PPIL2,0,-1,train
AHCTF1,PPP4R3A,0,-1,train
AHCTF1,PRMT3,0,-1,train
AHCTF1,PRPS2,0,-1,train
AHCTF1,RAB2B,0,-1,train
AHCTF1,RBM12,0,-1,train
AHCTF1,REEP6,0,-1,train
AHCTF1,SEC22B,0,-1,train
AHCTF1,SEPTIN1,0,-1,train
AHCTF1,SHOC2,0,-1,train
AHCTF1,SHTN1,0,-1,train
AHCTF1,SLC25A30,0,-1,train
AHCTF1,SLC2A8,1,1,train
AHCTF1,SMC6,0,-1,train
AHCTF1,SMIM15,0,-1,train
AHCTF1,SMS,0,-1,train
AHCTF1,STAT1,0,-1,train
AHCTF1,STMN3,0,-1,train
AHCTF1,TFPI,0,-1,train
AHCTF1,TMEM11,0,-1,train
AHCTF1,TMEM222,0,-1,train
AHCTF1,TNRC6C,0,-1,train
AHCTF1,TOMM22,0,-1,train
AHCTF1,TSPAN14,0,-1,train
AHCTF1,TSSC4,0,-1,train
AHCTF1,UBB,1,1,train
AHCTF1,UFM1,0,-1,train
AHCTF1,UQCC2,0,-1,train
AHCTF1,USP3,0,-1,train
AHCTF1,VRK1,0,-1,train
AHCTF1,ZEB1,0,-1,train
AHCTF1,ZFP91,0,-1,train
AHCTF1,ZNF165,0,-1,train
AHCTF1,ZNF791,0,-1,train
ALG11,ABHD14B,0,-1,train
ALG11,ABI1,0,-1,train
ALG11,APOM,1,1,train
ALG11,ARMH3,0,-1,train
ALG11,ARRDC1,0,-1,train
ALG11,ATP6V1B2,0,-1,train
ALG11,ATXN10,0,-1,train
ALG11,BCL10,0,-1,train
ALG11,BEST4,0,-1,train
ALG11,BRD8,0,-1,train
ALG11,BRF1,0,-1,train
ALG11,C1orf109,0,-1,train
ALG11,CALD1,0,-1,train
ALG11,CBX2,0,-1,train
ALG11,CCL15,0,-1,train
ALG11,CD59,0,-1,train
ALG11,DALRD3,0,-1,train
ALG11,DEPP1,0,-1,train
ALG11,DHRS1,0,-1,train
ALG11,DHRS4,0,-1,train
ALG11,DNAJA2,0,-1,train
ALG11,ECHS1,0,-1,train
ALG11,EEPD1,0,-1,train
ALG11,EIF5AL1,0,-1,train
ALG11,ENPP1,0,-1,train
ALG11,EPHA2,0,-1,train
ALG11,ESRRA,0,-1,train
ALG11,FBXL18,0,-1,train
ALG11,FECH,0,-1,train
ALG11,FGFR4,0,-1,train
ALG11,GEMIN5,0,-1,train
ALG11,GGA3,0,-1,train
ALG11,GPBP1,0,-1,train
ALG11,HACL1,0,-1,train
ALG11,HDAC3,0,-1,train
ALG11,HIGD2A,0,-1,train
ALG11,HSP90B1,1,1,train
ALG11,HSPA5,1,1,train
ALG11,IGFLR1,0,-1,train
ALG11,IMMT,0,-1,train
ALG11,INPP5F,0,-1,train
ALG11,JMJD4,0,-1,train
ALG11,KYAT3,0,-1,train
ALG11,MALSU1,0,-1,train
ALG11,MANF,1,1,train
ALG11,MBD3,0,-1,train
ALG11,MIER2,0,-1,train
ALG11,MRPL40,0,-1,train
ALG11,NDUFV3,0,-1,train
ALG11,NIN,0,-1,train
ALG11,NR4A1,0,-1,train
ALG11,NUCB2,1,1,train
ALG11,PCNX4,0,-1,train
ALG11,PDGFA,0,-1,train
ALG11,PDSS2,0,-1,train
ALG11,PLS1,0,-1,train
ALG11,PML,0,-1,train
ALG11,POMP,0,-1,train
ALG11,PRDM2,0,-1,train
ALG11,PTBP2,0,-1,train
ALG11,PTPMT1,0,-1,train
ALG11,QTRT1,0,-1,train
ALG11,RAB2B,0,-1,train
ALG11,SEC11C,1,1,train
ALG11,SLC16A5,0,-1,train
ALG11,SNX4,0,-1,train
ALG11,SRCAP,0,-1,train
ALG11,SS18L2,0,-1,train
ALG11,TAF9,0,-1,train
ALG11,TMEM53,0,-1,train
ALG11,TP53BP1,0,-1,train
ALG11,TRAF3IP2,0,-1,train
ALG11,TRAK1,0,-1,train
ALG11,TRIM44,0,-1,train
ALG11,TUSC2,0,-1,train
ALG11,UAP1,0,-1,train
ALG11,UBA1,0,-1,train
ALG11,UBN1,0,-1,train
ALG11,VAPB,0,-1,train
ALG11,WDR43,0,-1,train
ALG11,ZC3H14,0,-1,train
ALG11,ZFHX3,0,-1,train
ALG11,ZFP90,0,-1,train
ALG11,ZNF131,0,-1,train
ALG11,ZNF286A,0,-1,train
ALG14,ABHD16A,0,-1,train
ALG14,ANXA5,0,-1,train
ALG14,ARHGEF28,0,-1,train
ALG14,ARRB1,0,-1,train
ALG14,BBC3,0,-1,train
ALG14,BIRC5,0,-1,train
ALG14,BRF2,0,-1,train
ALG14,BTN2A1,0,-1,train
ALG14,C11orf68,0,-1,train
ALG14,CACNA2D4,0,-1,train
ALG14,CAD,0,-1,train
ALG14,CCN2,0,-1,train
ALG14,CDK4,0,-1,train
ALG14,CEBPZ,0,-1,train
ALG14,CEP70,0,-1,train
ALG14,CES2,0,-1,train
ALG14,CHCHD6,0,-1,train
ALG14,CLK4,0,-1,train
ALG14,CLSPN,0,-1,train
