pert,gene,label,direction,split
CENPT,1-mitochondrial respiratory chain,0,-1,test_gene
CENPT,2-targets of nonsense-mediated decay,0,-1,test_gene
CENPT,4-histone genes,0,-1,test_gene
CENPT,5-cholesterol homeostasis,0,-1,test_gene
CEP152,1-mitochondrial respiratory chain,0,-1,test_gene
CEP152,2-targets of nonsense-mediated decay,0,-1,test_gene
CEP152,25-ribosome biogenesis,1,0,test_gene
CEP152,4-histone genes,1,1,test_gene
CEP350,25-ribosome biogenesis,1,0,test_gene
CEP350,4-histone genes,0,-1,test_gene
CEP350,5-cholesterol homeostasis,0,-1,test_gene
CERK,1-mitochondrial respiratory chain,0,-1,test_gene
CERK,2-targets of nonsense-mediated decay,0,-1,test_gene
CERK,25-ribosome biogenesis,1,0,test_gene
CERK,4-histone genes,1,0,test_gene
CERK,5-cholesterol homeostasis,0,-1,test_gene
CHAF1A,2-targets of nonsense-mediated decay,0,-1,test_gene
CHAF1A,25-ribosome biogenesis,1,0,test_gene
CHAF1A,4-histone genes,1,1,test_gene
CHAF1A,5-cholesterol homeostasis,0,-1,test_gene
CHCHD3,2-targets of nonsense-mediated decay,1,1,test_gene
CHCHD3,4-histone genes,1,0,test_gene
CHCHD4,1-mitochondrial respiratory chain,1,0,test_gene
CHCHD4,2-targets of nonsense-mediated decay,1,1,test_gene
CHCHD4,25-ribosome biogenesis,1,0,test_gene
CHCHD4,4-histone genes,1,0,test_gene
CHCHD4,5-cholesterol homeostasis,1,0,test_gene
CHD4,1-mitochondrial respiratory chain,1,1,test_gene
CHD4,2-targets of nonsense-mediated decay,0,-1,test_gene
CHD4,4-histone genes,1,1,test_gene
CHD4,5-cholesterol homeostasis,0,-1,test_gene
CHERP,1-mitochondrial respiratory chain,1,0,test_gene
CHERP,2-targets of nonsense-mediated decay,1,1,test_gene
CHERP,25-ribosome biogenesis,1,0,test_gene
CHERP,4-histone genes,0,-1,test_gene
CHERP,5-cholesterol homeostasis,0,-1,test_gene
CHKB,2-targets of nonsense-mediated decay,1,1,test_gene
CHKB,4-histone genes,0,-1,test_gene
CHKB,5-cholesterol homeostasis,1,0,test_gene
CHMP3,2-targets of nonsense-mediated decay,0,-1,test_gene
CHMP3,25-ribosome biogenesis,1,0,test_gene
CHMP3,4-histone genes,0,-1,test_gene
CHMP3,5-cholesterol homeostasis,0,-1,test_gene
CHMP6,2-targets of nonsense-mediated decay,1,0,test_gene
CHMP6,25-ribosome biogenesis,1,0,test_gene
CHMP6,4-histone genes,1,0,test_gene
CHMP6,5-cholesterol homeostasis,1,1,test_gene
CHRNB1,1-mitochondrial respiratory chain,0,-1,test_gene
CHRNB1,25-ribosome biogenesis,1,0,test_gene
CINP,1-mitochondrial respiratory chain,1,0,test_gene
CINP,2-targets of nonsense-mediated decay,1,1,test_gene
CINP,25-ribosome biogenesis,0,-1,test_gene
CINP,4-histone genes,0,-1,test_gene
CINP,5-cholesterol homeostasis,1,0,test_gene
CLASP1,1-mitochondrial respiratory chain,0,-1,test_gene
CLASP1,2-targets of nonsense-mediated decay,1,1,test_gene
CLASP1,25-ribosome biogenesis,1,0,test_gene
CLASRP,1-mitochondrial respiratory chain,1,0,test_gene
CLASRP,25-ribosome biogenesis,0,-1,test_gene
CLASRP,5-cholesterol homeostasis,1,0,test_gene
CLEC2L,1-mitochondrial respiratory chain,1,0,test_gene
CLEC2L,2-targets of nonsense-mediated decay,0,-1,test_gene
CLEC2L,25-ribosome biogenesis,0,-1,test_gene
CLEC2L,4-histone genes,1,0,test_gene
CLEC2L,5-cholesterol homeostasis,0,-1,test_gene
CLNS1A,1-mitochondrial respiratory chain,0,-1,test_gene
CLNS1A,2-targets of nonsense-mediated decay,1,1,test_gene
CLNS1A,25-ribosome biogenesis,1,0,test_gene
CLNS1A,4-histone genes,1,1,test_gene
CLNS1A,5-cholesterol homeostasis,0,-1,test_gene
CMC4,25-ribosome biogenesis,0,-1,test_gene
CMIP,2-targets of nonsense-mediated decay,0,-1,test_gene
CMIP,25-ribosome biogenesis,1,0,test_gene
CMIP,4-histone genes,0,-1,test_gene
CMTR1,1-mitochondrial respiratory chain,0,-1,test_gene
CMTR1,2-targets of nonsense-mediated decay,1,0,test_gene
CMTR1,25-ribosome biogenesis,1,1,test_gene
CMTR1,4-histone genes,0,-1,test_gene
CMTR1,5-cholesterol homeostasis,0,-1,test_gene
CMTR2,2-targets of nonsense-mediated decay,0,-1,test_gene
CMTR2,4-histone genes,1,1,test_gene
CMTR2,5-cholesterol homeostasis,0,-1,test_gene
CNIH4,1-mitochondrial respiratory chain,0,-1,test_gene
CNIH4,2-targets of nonsense-mediated decay,0,-1,test_gene
CNIH4,25-ribosome biogenesis,1,0,test_gene
CNIH4,4-histone genes,0,-1,test_gene
CNIH4,5-cholesterol homeostasis,0,-1,test_gene
CNOT10,2-targets of nonsense-mediated decay,0,-1,test_gene
CNOT10,25-ribosome biogenesis,0,-1,test_gene
CNOT10,5-cholesterol homeostasis,0,-1,test_gene
CNOT2,1-mitochondrial respiratory chain,1,0,test_gene
CNOT2,25-ribosome biogenesis,0,-1,test_gene
CNOT2,4-histone genes,0,-1,test_gene
CNOT2,5-cholesterol homeostasis,0,-1,test_gene
CNOT3,1-mitochondrial respiratory chain,1,0,test_gene
CNOT3,2-targets of nonsense-mediated decay,0,-1,test_gene
CNOT3,25-ribosome biogenesis,1,0,test_gene
CNOT3,5-cholesterol homeostasis,0,-1,test_gene
CNOT4,1-mitochondrial respiratory chain,1,0,test_gene
CNOT4,2-targets of nonsense-mediated decay,0,-1,test_gene
CNOT4,5-cholesterol homeostasis,0,-1,test_gene
CNOT9,1-mitochondrial respiratory chain,1,0,test_gene
CNOT9,2-targets of nonsense-mediated decay,1,1,test_gene
CNOT9,5-cholesterol homeostasis,0,-1,test_gene
COA5,2-targets of nonsense-mediated decay,0,-1,test_gene
COA5,4-histone genes,1,0,test_gene
COA5,5-cholesterol homeostasis,0,-1,test_gene
COG7,2-targets of nonsense-mediated decay,0,-1,test_gene
COG7,4-histone genes,0,-1,test_gene
COG7,5-cholesterol homeostasis,0,-1,test_gene
COG8,2-targets of nonsense-mediated decay,0,-1,test_gene
COG8,25-ribosome biogenesis,1,0,test_gene
COG8,4-histone genes,1,0,test_gene
COG8,5-cholesterol homeostasis,0,-1,test_gene
COPS2,1-mitochondrial respiratory chain,0,-1,test_gene
COPS2,2-targets of nonsense-mediated decay,1,1,test_gene
COPS2,25-ribosome biogenesis,1,0,test_gene
COPS2,4-histone genes,0,-1,test_gene
COPS2,5-cholesterol homeostasis,0,-1,test_gene
COPS3,1-mitochondrial respiratory chain,0,-1,test_gene
COPS3,25-ribosome biogenesis,1,0,test_gene
COPS4,1-mitochondrial respiratory chain,0,-1,test_gene
COPS4,2-targets of nonsense-mediated decay,1,1,test_gene
COPS4,25-ribosome biogenesis,1,0,test_gene
COPS4,4-histone genes,0,-1,test_gene
COPS4,5-cholesterol homeostasis,1,0,test_gene
COPS5,1-mitochondrial respiratory chain,0,-1,test_gene
COPS5,2-targets of nonsense-mediated decay,1,1,test_gene
COPS5,4-histone genes,0,-1,test_gene
COPS8,2-targets of nonsense-mediated decay,1,1,test_gene
COPS8,25-ribosome biogenesis,1,0,test_gene
COPS8,4-histone genes,0,-1,test_gene
COQ2,1-mitochondrial respiratory chain,0,-1,test_gene
COQ2,5-cholesterol homeostasis,0,-1,test_gene
COTL1,1-mitochondrial respiratory chain,0,-1,test_gene
COTL1,2-targets of nonsense-mediated decay,1,0,test_gene
COTL1,25-ribosome biogenesis,0,-1,test_gene
COTL1,5-cholesterol homeostasis,0,-1,test_gene
COX10,2-targets of nonsense-mediated decay,0,-1,test_gene
COX10,25-ribosome biogenesis,1,0,test_gene
COX10,4-histone genes,1,0,test_gene
COX10,5-cholesterol homeostasis,1,0,test_gene
COX15,1-mitochondrial respiratory chain,0,-1,test_gene
COX15,25-ribosome biogenesis,1,0,test_gene
COX15,4-histone genes,1,0,test_gene
COX15,5-cholesterol homeostasis,0,-1,test_gene
COX17,2-targets of nonsense-mediated decay,1,1,test_gene
COX17,25-ribosome biogenesis,1,0,test_gene
COX17,4-histone genes,1,0,test_gene
COX17,5-cholesterol homeostasis,1,0,test_gene
COX5A,1-mitochondrial respiratory chain,1,0,test_gene
COX5A,2-targets of nonsense-mediated decay,1,1,test_gene
COX5A,25-ribosome biogenesis,1,0,test_gene
COX5A,4-histone genes,1,0,test_gene
COX5A,5-cholesterol homeostasis,0,-1,test_gene
COX6C,1-mitochondrial respiratory chain,0,-1,test_gene
COX6C,2-targets of nonsense-mediated decay,0,-1,test_gene
COX6C,25-ribosome biogenesis,1,0,test_gene
COX6C,4-histone genes,1,0,test_gene
COX7C,2-targets of nonsense-mediated decay,1,1,test_gene
COX7C,25-ribosome biogenesis,1,0,test_gene
COX7C,4-histone genes,1,0,test_gene
COX7C,5-cholesterol homeostasis,0,-1,test_gene
CPEB1,1-mitochondrial respiratory chain,1,0,test_gene
CPEB1,2-targets of nonsense-mediated decay,0,-1,test_gene
CPEB1,25-ribosome biogenesis,1,1,test_gene
CPEB1,4-histone genes,1,0,test_gene
CPEB1,5-cholesterol homeostasis,0,-1,test_gene
CPNE1,1-mitochondrial respiratory chain,0,-1,test_gene
CPNE1,4-histone genes,1,1,test_gene
CPNE1,5-cholesterol homeostasis,0,-1,test_gene
CPNE3,25-ribosome biogenesis,0,-1,test_gene
CPNE3,5-cholesterol homeostasis,0,-1,test_gene
CPSF1,2-targets of nonsense-mediated decay,0,-1,test_gene
CPSF1,25-ribosome biogenesis,1,0,test_gene
CPSF1,4-histone genes,1,1,test_gene
CPSF1,5-cholesterol homeostasis,0,-1,test_gene
CPSF2,1-mitochondrial respiratory chain,0,-1,test_gene
CPSF2,25-ribosome biogenesis,1,0,test_gene
CPSF2,4-histone genes,1,1,test_gene
CPSF4,1-mitochondrial respiratory chain,1,0,test_gene
CPSF4,25-ribosome biogenesis,1,0,test_gene
CPSF4,4-histone genes,1,1,test_gene
CPSF4,5-cholesterol homeostasis,0,-1,test_gene
CPSF6,1-mitochondrial respiratory chain,0,-1,test_gene
CPSF6,2-targets of nonsense-mediated decay,1,0,test_gene
CPSF6,25-ribosome biogenesis,1,0,test_gene
CPSF6,4-histone genes,1,1,test_gene
CPSF6,5-cholesterol homeostasis,1,1,test_gene
CREBBP,1-mitochondrial respiratory chain,1,0,test_gene
CREBBP,2-targets of nonsense-mediated decay,0,-1,test_gene
CREBBP,25-ribosome biogenesis,1,0,test_gene
CRLF3,1-mitochondrial respiratory chain,0,-1,test_gene
CRLF3,25-ribosome biogenesis,1,0,test_gene
CRLF3,4-histone genes,1,0,test_gene
CRLF3,5-cholesterol homeostasis,1,0,test_gene
CRY2,1-mitochondrial respiratory chain,0,-1,test_gene
CRY2,4-histone genes,0,-1,test_gene
CSE1L,1-mitochondrial respiratory chain,1,0,test_gene
CSE1L,2-targets of nonsense-mediated decay,1,1,test_gene
CSE1L,25-ribosome biogenesis,1,0,test_gene
CSNK1A1,1-mitochondrial respiratory chain,1,0,test_gene
CSNK1A1,25-ribosome biogenesis,1,0,test_gene
CSNK1A1,4-histone genes,0,-1,test_gene
CSNK2B,2-targets of nonsense-mediated decay,1,0,test_gene
CSNK2B,25-ribosome biogenesis,1,0,test_gene
CSNK2B,4-histone genes,1,0,test_gene
CSNK2B,5-cholesterol homeostasis,1,0,test_gene
CSTF1,1-mitochondrial respiratory chain,0,-1,test_gene
CSTF1,25-ribosome biogenesis,1,0,test_gene
CTBP1,2-targets of nonsense-mediated decay,0,-1,test_gene
CTBP1,25-ribosome biogenesis,0,-1,test_gene
CTBP1,4-histone genes,1,1,test_gene
CTBP1,5-cholesterol homeostasis,0,-1,test_gene
CTCF,2-targets of nonsense-mediated decay,0,-1,test_gene
CTCF,4-histone genes,0,-1,test_gene
CTCF,5-cholesterol homeostasis,1,0,test_gene
CTNNB1,1-mitochondrial respiratory chain,0,-1,test_gene
CTNNB1,2-targets of nonsense-mediated decay,0,-1,test_gene
CTNNB1,4-histone genes,1,0,test_gene
CTNNB1,5-cholesterol homeostasis,1,0,test_gene
CTNNBL1,1-mitochondrial respiratory chain,1,0,test_gene
CTNNBL1,2-targets of nonsense-mediated decay,1,1,test_gene
CTNNBL1,25-ribosome biogenesis,0,-1,test_gene
CTNNBL1,4-histone genes,1,1,test_gene
CTNNBL1,5-cholesterol homeostasis,1,1,test_gene
CTR9,1-mitochondrial respiratory chain,1,0,test_gene
CTR9,2-targets of nonsense-mediated decay,0,-1,test_gene
CTR9,25-ribosome biogenesis,1,0,test_gene
CTR9,4-histone genes,1,1,test_gene
CTR9,5-cholesterol homeostasis,1,0,test_gene
CTTN,1-mitochondrial respiratory chain,1,1,test_gene
CTTN,25-ribosome biogenesis,1,0,test_gene
CTTN,4-histone genes,0,-1,test_gene
CUL2,1-mitochondrial respiratory chain,1,0,test_gene
CUL2,2-targets of nonsense-mediated decay,0,-1,test_gene
CUL2,25-ribosome biogenesis,0,-1,test_gene
CWC15,2-targets of nonsense-mediated decay,1,1,test_gene
CWC15,25-ribosome biogenesis,1,0,test_gene
CWC15,4-histone genes,0,-1,test_gene
CWF19L2,1-mitochondrial respiratory chain,1,0,test_gene
CWF19L2,2-targets of nonsense-mediated decay,1,1,test_gene
CWF19L2,25-ribosome biogenesis,1,0,test_gene
CWF19L2,4-histone genes,1,1,test_gene
CXXC1,1-mitochondrial respiratory chain,1,1,test_gene
CXXC1,2-targets of nonsense-mediated decay,1,0,test_gene
CXXC1,5-cholesterol homeostasis,0,-1,test_gene
CYB561D2,1-mitochondrial respiratory chain,0,-1,test_gene
CYB561D2,25-ribosome biogenesis,1,1,test_gene
CYB561D2,4-histone genes,0,-1,test_gene
CYB561D2,5-cholesterol homeostasis,0,-1,test_gene
CYREN,1-mitochondrial respiratory chain,0,-1,test_gene
CYREN,2-targets of nonsense-mediated decay,1,0,test_gene
CYREN,4-histone genes,0,-1,test_gene
CYREN,5-cholesterol homeostasis,1,0,test_gene
DAD1,2-targets of nonsense-mediated decay,0,-1,test_gene
DAD1,25-ribosome biogenesis,1,0,test_gene
DAD1,5-cholesterol homeostasis,0,-1,test_gene
DALRD3,1-mitochondrial respiratory chain,0,-1,test_gene
DALRD3,2-targets of nonsense-mediated decay,0,-1,test_gene
DAP3,1-mitochondrial respiratory chain,0,-1,test_gene
DAP3,2-targets of nonsense-mediated decay,1,1,test_gene
DAP3,25-ribosome biogenesis,1,0,test_gene
DAP3,4-histone genes,1,0,test_gene
DAP3,5-cholesterol homeostasis,1,0,test_gene
DARS,1-mitochondrial respiratory chain,1,0,test_gene
DARS,2-targets of nonsense-mediated decay,1,1,test_gene
DARS,25-ribosome biogenesis,1,0,test_gene
DARS,4-histone genes,1,0,test_gene
DARS,5-cholesterol homeostasis,1,0,test_gene
DBR1,1-mitochondrial respiratory chain,1,0,test_gene
DBR1,2-targets of nonsense-mediated decay,1,1,test_gene
DBR1,25-ribosome biogenesis,1,0,test_gene
DBR1,4-histone genes,0,-1,test_gene
DBR1,5-cholesterol homeostasis,1,0,test_gene
DCAF13,1-mitochondrial respiratory chain,1,0,test_gene
DCAF13,2-targets of nonsense-mediated decay,0,-1,test_gene
DCAF13,25-ribosome biogenesis,1,1,test_gene
DCAF13,5-cholesterol homeostasis,0,-1,test_gene
DCP2,1-mitochondrial respiratory chain,1,0,test_gene
DCP2,25-ribosome biogenesis,0,-1,test_gene
DCPS,1-mitochondrial respiratory chain,1,1,test_gene
DCPS,25-ribosome biogenesis,0,-1,test_gene
DCPS,4-histone genes,1,1,test_gene
DCPS,5-cholesterol homeostasis,0,-1,test_gene
DCTN1,2-targets of nonsense-mediated decay,0,-1,test_gene
DCTN1,25-ribosome biogenesis,1,0,test_gene
DCTN1,4-histone genes,1,1,test_gene
DCTN1,5-cholesterol homeostasis,1,0,test_gene
DCTN2,1-mitochondrial respiratory chain,1,0,test_gene
DCTN2,2-targets of nonsense-mediated decay,0,-1,test_gene
DCTN2,25-ribosome biogenesis,1,0,test_gene
DCTN2,4-histone genes,1,1,test_gene
DCTN4,2-targets of nonsense-mediated decay,0,-1,test_gene
DCTN4,25-ribosome biogenesis,1,0,test_gene
DCTN4,4-histone genes,1,1,test_gene
DCTN5,2-targets of nonsense-mediated decay,0,-1,test_gene
DCTN5,25-ribosome biogenesis,1,0,test_gene
DCTN5,4-histone genes,1,1,test_gene
DCTN5,5-cholesterol homeostasis,0,-1,test_gene
DDI2,25-ribosome biogenesis,1,0,test_gene
DDI2,5-cholesterol homeostasis,0,-1,test_gene
DDX10,1-mitochondrial respiratory chain,1,0,test_gene
DDX10,2-targets of nonsense-mediated decay,1,0,test_gene
DDX10,25-ribosome biogenesis,1,1,test_gene
DDX10,4-histone genes,1,0,test_gene
DDX10,5-cholesterol homeostasis,1,0,test_gene
DDX18,1-mitochondrial respiratory chain,1,0,test_gene
DDX18,2-targets of nonsense-mediated decay,0,-1,test_gene
DDX18,25-ribosome biogenesis,1,1,test_gene
DDX18,4-histone genes,0,-1,test_gene
DDX18,5-cholesterol homeostasis,1,0,test_gene
DDX20,2-targets of nonsense-mediated decay,1,1,test_gene
DDX20,25-ribosome biogenesis,1,0,test_gene
DDX20,4-histone genes,1,1,test_gene
DDX20,5-cholesterol homeostasis,1,0,test_gene
DDX21,1-mitochondrial respiratory chain,1,0,test_gene
DDX21,25-ribosome biogenesis,1,1,test_gene
DDX27,1-mitochondrial respiratory chain,1,0,test_gene
DDX27,2-targets of nonsense-mediated decay,0,-1,test_gene
DDX27,25-ribosome biogenesis,0,-1,test_gene
DDX27,4-histone genes,0,-1,test_gene
DDX39B,1-mitochondrial respiratory chain,0,-1,test_gene
DDX39B,2-targets of nonsense-mediated decay,0,-1,test_gene
DDX39B,25-ribosome biogenesis,1,0,test_gene
DDX39B,4-histone genes,0,-1,test_gene
DDX39B,5-cholesterol homeostasis,0,-1,test_gene
DDX3X,1-mitochondrial respiratory chain,0,-1,test_gene
DDX3X,4-histone genes,1,0,test_gene
DDX41,2-targets of nonsense-mediated decay,1,1,test_gene
DDX41,25-ribosome biogenesis,1,0,test_gene
DDX41,4-histone genes,0,-1,test_gene
DDX41,5-cholesterol homeostasis,1,0,test_gene
DDX49,25-ribosome biogenesis,1,1,test_gene
DDX49,4-histone genes,0,-1,test_gene
DDX49,5-cholesterol homeostasis,0,-1,test_gene
DDX51,1-mitochondrial respiratory chain,1,0,test_gene
DDX51,2-targets of nonsense-mediated decay,1,1,test_gene
DDX51,25-ribosome biogenesis,1,1,test_gene
DDX51,5-cholesterol homeostasis,1,0,test_gene
DDX52,1-mitochondrial respiratory chain,1,0,test_gene
DDX52,25-ribosome biogenesis,1,1,test_gene
DDX52,4-histone genes,1,0,test_gene
DDX52,5-cholesterol homeostasis,0,-1,test_gene
DDX55,1-mitochondrial respiratory chain,1,0,test_gene
DDX55,2-targets of nonsense-mediated decay,1,1,test_gene
DDX55,25-ribosome biogenesis,0,-1,test_gene
DDX55,4-histone genes,0,-1,test_gene
DDX55,5-cholesterol homeostasis,1,0,test_gene
DDX6,1-mitochondrial respiratory chain,1,0,test_gene
DDX6,2-targets of nonsense-mediated decay,0,-1,test_gene
DDX6,25-ribosome biogenesis,1,0,test_gene
DDX6,4-histone genes,1,1,test_gene
DDX6,5-cholesterol homeostasis,0,-1,test_gene
DENR,2-targets of nonsense-mediated decay,0,-1,test_gene
DENR,25-ribosome biogenesis,0,-1,test_gene
DENR,4-histone genes,0,-1,test_gene
DENR,5-cholesterol homeostasis,1,0,test_gene
DEPDC5,1-mitochondrial respiratory chain,0,-1,test_gene
DEPDC5,2-targets of nonsense-mediated decay,0,-1,test_gene
DEPDC5,25-ribosome biogenesis,1,1,test_gene
DEPDC5,4-histone genes,0,-1,test_gene
DERL2,1-mitochondrial respiratory chain,1,0,test_gene
DERL2,25-ribosome biogenesis,1,0,test_gene
DERL2,5-cholesterol homeostasis,1,0,test_gene
DFFA,1-mitochondrial respiratory chain,0,-1,test_gene
DFFA,2-targets of nonsense-mediated decay,0,-1,test_gene
DFFA,25-ribosome biogenesis,0,-1,test_gene
DGCR8,1-mitochondrial respiratory chain,1,1,test_gene
DGCR8,2-targets of nonsense-mediated decay,1,0,test_gene
DGCR8,25-ribosome biogenesis,1,0,test_gene
DGCR8,4-histone genes,1,1,test_gene
DGCR8,5-cholesterol homeostasis,0,-1,test_gene
DGKD,1-mitochondrial respiratory chain,0,-1,test_gene
DGKD,25-ribosome biogenesis,1,0,test_gene
DGKD,4-histone genes,0,-1,test_gene
DHDDS,1-mitochondrial respiratory chain,1,0,test_gene
DHDDS,2-targets of nonsense-mediated decay,1,1,test_gene
DHDDS,25-ribosome biogenesis,1,0,test_gene
DHDDS,4-histone genes,1,0,test_gene
DHODH,1-mitochondrial respiratory chain,1,0,test_gene
DHODH,4-histone genes,0,-1,test_gene
DHODH,5-cholesterol homeostasis,0,-1,test_gene
DHPS,1-mitochondrial respiratory chain,1,0,test_gene
DHPS,2-targets of nonsense-mediated decay,1,0,test_gene
DHPS,25-ribosome biogenesis,0,-1,test_gene
DHPS,5-cholesterol homeostasis,0,-1,test_gene
DHX15,1-mitochondrial respiratory chain,0,-1,test_gene
DHX15,2-targets of nonsense-mediated decay,0,-1,test_gene
DHX15,25-ribosome biogenesis,1,0,test_gene
DHX15,4-histone genes,1,1,test_gene
DHX15,5-cholesterol homeostasis,1,0,test_gene
DHX30,1-mitochondrial respiratory chain,1,1,test_gene
DHX30,2-targets of nonsense-mediated decay,0,-1,test_gene
DHX33,1-mitochondrial respiratory chain,0,-1,test_gene
DHX33,2-targets of nonsense-mediated decay,1,0,test_gene
DHX33,25-ribosome biogenesis,0,-1,test_gene
DHX33,5-cholesterol homeostasis,0,-1,test_gene
DHX36,1-mitochondrial respiratory chain,1,1,test_gene
DHX36,2-targets of nonsense-mediated decay,0,-1,test_gene
DHX36,25-ribosome biogenesis,1,0,test_gene
DHX36,4-histone genes,1,1,test_gene
DHX36,5-cholesterol homeostasis,0,-1,test_gene
DHX37,2-targets of nonsense-mediated decay,1,0,test_gene
DHX37,25-ribosome biogenesis,1,1,test_gene
DHX37,4-histone genes,0,-1,test_gene
DHX37,5-cholesterol homeostasis,0,-1,test_gene
DICER1,1-mitochondrial respiratory chain,1,1,test_gene
DICER1,2-targets of nonsense-mediated decay,1,0,test_gene
DICER1,25-ribosome biogenesis,1,0,test_gene
DICER1,4-histone genes,1,1,test_gene
DICER1,5-cholesterol homeostasis,1,1,test_gene
DIMT1,1-mitochondrial respiratory chain,1,0,test_gene
DIMT1,2-targets of nonsense-mediated decay,0,-1,test_gene
DIMT1,25-ribosome biogenesis,1,1,test_gene
DIMT1,5-cholesterol homeostasis,1,0,test_gene
DIS3,2-targets of nonsense-mediated decay,1,0,test_gene
DIS3,4-histone genes,1,1,test_gene
DIS3,5-cholesterol homeostasis,1,0,test_gene
DKC1,1-mitochondrial respiratory chain,1,0,test_gene
DKC1,2-targets of nonsense-mediated decay,0,-1,test_gene
DKC1,25-ribosome biogenesis,1,1,test_gene
DKC1,4-histone genes,1,0,test_gene
DKC1,5-cholesterol homeostasis,1,0,test_gene
DLD,1-mitochondrial respiratory chain,1,0,test_gene
DLD,2-targets of nonsense-mediated decay,1,1,test_gene
DLD,25-ribosome biogenesis,1,0,test_gene
DMRTC2,1-mitochondrial respiratory chain,1,0,test_gene
DMRTC2,25-ribosome biogenesis,1,0,test_gene
DMRTC2,4-histone genes,0,-1,test_gene
DMRTC2,5-cholesterol homeostasis,1,1,test_gene
DNAJA3,1-mitochondrial respiratory chain,1,0,test_gene
DNAJA3,2-targets of nonsense-mediated decay,1,1,test_gene
DNAJA3,25-ribosome biogenesis,1,0,test_gene
DNAJA3,4-histone genes,1,0,test_gene
DNAJA3,5-cholesterol homeostasis,1,0,test_gene
DNAJC11,1-mitochondrial respiratory chain,1,0,test_gene
DNAJC11,2-targets of nonsense-mediated decay,0,-1,test_gene
DNAJC11,4-histone genes,0,-1,test_gene
DNAJC17,25-ribosome biogenesis,1,0,test_gene
DNAJC17,5-cholesterol homeostasis,1,0,test_gene
DNAJC21,1-mitochondrial respiratory chain,1,0,test_gene
